timestamp_utc,bar_start_utc,bar_end_utc,broker,symbol,timeframe,open,high,low,close,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread_open_points,spread_close_points,spread_median_points,spread_p95_points,tick_count,volume_sum
2022-01-01T00:15:00Z,2022-01-01T00:00:00Z,2022-01-01T00:15:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T00:30:00Z,2022-01-01T00:15:00Z,2022-01-01T00:30:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T00:45:00Z,2022-01-01T00:30:00Z,2022-01-01T00:45:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T01:00:00Z,2022-01-01T00:45:00Z,2022-01-01T01:00:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T01:15:00Z,2022-01-01T01:00:00Z,2022-01-01T01:15:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T01:30:00Z,2022-01-01T01:15:00Z,2022-01-01T01:30:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T01:45:00Z,2022-01-01T01:30:00Z,2022-01-01T01:45:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T02:00:00Z,2022-01-01T01:45:00Z,2022-01-01T02:00:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T02:15:00Z,2022-01-01T02:00:00Z,2022-01-01T02:15:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T02:30:00Z,2022-01-01T02:15:00Z,2022-01-01T02:30:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T02:45:00Z,2022-01-01T02:30:00Z,2022-01-01T02:45:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T03:00:00Z,2022-01-01T02:45:00Z,2022-01-01T03:00:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T03:15:00Z,2022-01-01T03:00:00Z,2022-01-01T03:15:00Z,dukascopy,XAUUSD,M15,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
