timestamp_utc,bar_start_utc,bar_end_utc,broker,symbol,timeframe,open,high,low,close,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread_open_points,spread_close_points,spread_median_points,spread_p95_points,tick_count,volume_sum
2021-01-01T00:15:00Z,2021-01-01T00:00:00Z,2021-01-01T00:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T00:30:00Z,2021-01-01T00:15:00Z,2021-01-01T00:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T00:45:00Z,2021-01-01T00:30:00Z,2021-01-01T00:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T01:00:00Z,2021-01-01T00:45:00Z,2021-01-01T01:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T01:15:00Z,2021-01-01T01:00:00Z,2021-01-01T01:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T01:30:00Z,2021-01-01T01:15:00Z,2021-01-01T01:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T01:45:00Z,2021-01-01T01:30:00Z,2021-01-01T01:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T02:00:00Z,2021-01-01T01:45:00Z,2021-01-01T02:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T02:15:00Z,2021-01-01T02:00:00Z,2021-01-01T02:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T02:30:00Z,2021-01-01T02:15:00Z,2021-01-01T02:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T02:45:00Z,2021-01-01T02:30:00Z,2021-01-01T02:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T03:00:00Z,2021-01-01T02:45:00Z,2021-01-01T03:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T03:15:00Z,2021-01-01T03:00:00Z,2021-01-01T03:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T03:30:00Z,2021-01-01T03:15:00Z,2021-01-01T03:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T03:45:00Z,2021-01-01T03:30:00Z,2021-01-01T03:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T04:00:00Z,2021-01-01T03:45:00Z,2021-01-01T04:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T04:15:00Z,2021-01-01T04:00:00Z,2021-01-01T04:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T04:30:00Z,2021-01-01T04:15:00Z,2021-01-01T04:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T04:45:00Z,2021-01-01T04:30:00Z,2021-01-01T04:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T05:00:00Z,2021-01-01T04:45:00Z,2021-01-01T05:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T05:15:00Z,2021-01-01T05:00:00Z,2021-01-01T05:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T05:30:00Z,2021-01-01T05:15:00Z,2021-01-01T05:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T05:45:00Z,2021-01-01T05:30:00Z,2021-01-01T05:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T06:00:00Z,2021-01-01T05:45:00Z,2021-01-01T06:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T06:15:00Z,2021-01-01T06:00:00Z,2021-01-01T06:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T06:30:00Z,2021-01-01T06:15:00Z,2021-01-01T06:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T06:45:00Z,2021-01-01T06:30:00Z,2021-01-01T06:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T07:00:00Z,2021-01-01T06:45:00Z,2021-01-01T07:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T07:15:00Z,2021-01-01T07:00:00Z,2021-01-01T07:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T07:30:00Z,2021-01-01T07:15:00Z,2021-01-01T07:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T07:45:00Z,2021-01-01T07:30:00Z,2021-01-01T07:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T08:00:00Z,2021-01-01T07:45:00Z,2021-01-01T08:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T08:15:00Z,2021-01-01T08:00:00Z,2021-01-01T08:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T08:30:00Z,2021-01-01T08:15:00Z,2021-01-01T08:30:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T08:45:00Z,2021-01-01T08:30:00Z,2021-01-01T08:45:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T09:00:00Z,2021-01-01T08:45:00Z,2021-01-01T09:00:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
2021-01-01T09:15:00Z,2021-01-01T09:00:00Z,2021-01-01T09:15:00Z,dukascopy,XAUUSD,M15,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,1897.765,,,,,,,,,,,,,1.0,0.0
